,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
391,391,GB_UKI,2021-01-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4293.0,126.0,654821.0,13527.0,43555.0,690726.0,445.0,56311.0,44000.0,747037.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-70.0,-30.0,-33.0,-71.0,-63.0,26.0,2.372222,-1.638889,5.922222,0.254,10.16,1.0,90.738073
392,392,GB_UKI,2021-01-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4314.0,129.0,659135.0,13656.0,41254.0,731980.0,298.0,56609.0,41552.0,788589.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-70.0,-27.0,-23.0,-71.0,-62.0,26.0,8.033333,5.35,9.516667,2.667,0.0,7.522222,96.59857
393,393,GB_UKI,2021-01-28,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3972.0,125.0,663107.0,13781.0,45551.0,777531.0,278.0,56887.0,45829.0,834418.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-69.0,-24.0,-14.0,-70.0,-62.0,26.0,10.516667,8.216667,12.383333,17.145,0.0,8.983333,90.256817
394,394,GB_UKI,2021-01-29,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3498.0,123.0,666605.0,13904.0,53361.0,830892.0,231.0,57118.0,53592.0,888010.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-70.0,-21.0,-22.0,-68.0,-60.0,26.0,8.933333,7.361111,10.505556,7.493,0.0,6.816667,86.634718
395,395,GB_UKI,2021-01-30,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2715.0,86.0,669320.0,13990.0,59985.0,890877.0,2037.0,59155.0,62022.0,950032.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-75.0,-29.0,-59.0,-71.0,-39.0,17.0,4.527778,2.622222,7.25,7.747,0.0,3.338889,92.039145
396,396,GB_UKI,2021-01-31,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2288.0,101.0,671608.0,14091.0,45621.0,936498.0,844.0,59999.0,46465.0,996497.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-70.0,-27.0,-13.0,-68.0,-37.0,13.0,1.955556,-0.6,3.305556,9.271,0.0,-0.244444,85.44676
397,397,GB_UKI,2021-02-01,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3376.0,93.0,674984.0,14184.0,38629.0,975127.0,379.0,60378.0,39008.0,1035505.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-66.0,-25.0,-15.0,-68.0,-62.0,24.0,3.116667,2.25,3.766667,1.560286,0.0,2.027778,92.620202
398,398,GB_UKI,2021-02-02,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3020.0,98.0,678004.0,14282.0,36363.0,1011490.0,280.0,60658.0,36643.0,1072148.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-67.0,-24.0,-10.0,-68.0,-62.0,25.0,8.938889,3.644444,12.183333,4.064,0.0,7.444444,90.404387
399,399,GB_UKI,2021-02-03,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2779.0,109.0,680783.0,14391.0,40245.0,1051735.0,249.0,60907.0,40494.0,1112642.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-69.0,-26.0,-23.0,-70.0,-61.0,26.0,7.788889,4.305556,9.638889,1.185333,0.0,5.555556,85.907687
400,400,GB_UKI,2021-02-04,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2538.0,67.0,683321.0,14458.0,44787.0,1096522.0,367.0,61274.0,45154.0,1157796.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-69.0,-26.0,-27.0,-71.0,-61.0,26.0,6.133333,2.261111,8.633333,1.862667,0.0,5.4,95.096574
401,401,GB_UKI,2021-02-05,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2186.0,92.0,685507.0,14550.0,45249.0,1141771.0,184.0,61458.0,45433.0,1203229.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-67.0,-16.0,2.0,-68.0,-59.0,25.0,7.327778,5.105556,10.038889,7.220857,0.0,5.655556,89.217452
402,402,GB_UKI,2021-02-06,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1591.0,76.0,687098.0,14626.0,35431.0,1177202.0,82.0,61540.0,35513.0,1238742.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-70.0,-22.0,-28.0,-68.0,-36.0,15.0,5.727778,3.35,7.611111,2.54,0.0,4.566667,92.281786
403,403,GB_UKI,2021-02-07,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1383.0,66.0,688481.0,14692.0,20955.0,1198157.0,102.0,61642.0,21057.0,1259799.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-75.0,-35.0,-48.0,-72.0,-40.0,14.0,0.788889,-1.638889,3.233333,6.35,0.0,-1.283333,86.149071
404,404,GB_UKI,2021-02-08,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1860.0,66.0,690341.0,14758.0,25708.0,1223865.0,156.0,61798.0,25864.0,1285663.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-69.0,-29.0,-18.0,-70.0,-63.0,25.0,-1.822222,-2.308642,-1.154321,0.550333,10.16,-4.244444,83.604611
405,405,GB_UKI,2021-02-09,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1704.0,57.0,692045.0,14815.0,31181.0,1255046.0,239.0,62037.0,31420.0,1317083.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-70.0,-28.0,-27.0,-71.0,-63.0,26.0,-1.133333,-2.088889,-0.1,0.0,10.16,-4.227778,79.556768
406,406,GB_UKI,2021-02-10,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1575.0,65.0,693620.0,14880.0,35828.0,1290874.0,413.0,62450.0,36241.0,1353324.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-67.0,-21.0,-19.0,-70.0,-61.0,26.0,-1.311111,-3.322222,0.394444,0.1016,10.16,-4.716667,77.814747
407,407,GB_UKI,2021-02-11,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1485.0,44.0,695105.0,14924.0,44331.0,1335205.0,512.0,62962.0,44843.0,1398167.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-68.0,-21.0,-24.0,-70.0,-61.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,408,GB_UKI,2021-02-12,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1315.0,41.0,696420.0,14965.0,51432.0,1386637.0,325.0,63287.0,51757.0,1449924.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-68.0,-18.0,-29.0,-68.0,-59.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,409,GB_UKI,2021-02-13,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,897.0,41.0,697317.0,15006.0,40055.0,1426692.0,119.0,63406.0,40174.0,1490098.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-69.0,-17.0,-32.0,-67.0,-36.0,15.0,-0.144444,-2.483333,1.183333,0.0,0.0,-9.0,51.414335
410,410,GB_UKI,2021-02-14,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,915.0,37.0,698232.0,15043.0,30631.0,1457323.0,45.0,63451.0,30676.0,1520774.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-68.0,-24.0,-22.0,-67.0,-35.0,13.0,2.027778,0.044444,3.822222,0.1524,0.0,-4.194444,63.528099
411,411,GB_UKI,2021-02-15,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1427.0,44.0,699659.0,15087.0,29442.0,1486765.0,216.0,63667.0,29658.0,1550432.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-62.0,-20.0,9.0,-67.0,-63.0,23.0,8.072222,3.422222,11.494444,3.640667,0.0,6.583333,90.38471
412,412,GB_UKI,2021-02-16,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1231.0,42.0,700890.0,15129.0,44584.0,1531349.0,394.0,64061.0,44978.0,1595410.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-65.0,-21.0,-19.0,-68.0,-63.0,25.0,8.8,7.211111,9.855556,2.709333,0.0,7.061111,88.905185
413,413,GB_UKI,2021-02-17,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1129.0,41.0,702019.0,15170.0,56382.0,1587731.0,629.0,64690.0,57011.0,1652421.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-66.0,-22.0,-21.0,-68.0,-62.0,25.0,9.261111,7.155556,10.761111,2.497667,0.0,7.566667,89.230539
414,414,GB_UKI,2021-02-18,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1144.0,37.0,703163.0,15207.0,52819.0,1640550.0,1093.0,65783.0,53912.0,1706333.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-65.0,-18.0,0.0,-68.0,-62.0,25.0,7.888889,4.588889,10.122222,3.217333,0.0,4.177778,77.485733
415,415,GB_UKI,2021-02-19,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1060.0,33.0,704223.0,15240.0,46921.0,1687471.0,703.0,66486.0,47624.0,1753957.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-66.0,-16.0,-9.0,-67.0,-60.0,25.0,6.444444,4.311111,9.155556,1.0922,0.0,4.272222,86.069683
416,416,GB_UKI,2021-02-20,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,823.0,30.0,705046.0,15270.0,40310.0,1727781.0,130.0,66616.0,40440.0,1794397.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-65.0,-16.0,13.0,-62.0,-33.0,14.0,13.490741,12.888889,14.157407,0.0,0.0,6.092593,60.951452
417,417,GB_UKI,2021-02-21,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,763.0,38.0,705809.0,15308.0,15289.0,1743070.0,116.0,66732.0,15405.0,1809802.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-65.0,-23.0,28.0,-63.0,-32.0,11.0,10.322222,8.271605,12.338889,0.112889,0.0,6.605556,77.886227
418,418,GB_UKI,2021-02-22,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1045.0,21.0,706854.0,15329.0,26625.0,1769695.0,853.0,67585.0,27478.0,1837280.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-63.0,-22.0,-11.0,-66.0,-59.0,23.0,8.611111,6.094444,10.422222,0.550333,0.0,7.061111,90.070188
419,419,GB_UKI,2021-02-23,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,957.0,20.0,707811.0,15349.0,47124.0,1816819.0,1251.0,68836.0,48375.0,1885655.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-62.0,-18.0,18.0,-66.0,-59.0,23.0,9.866667,5.238889,13.355556,0.169333,0.0,5.705556,75.415554
420,420,GB_UKI,2021-02-24,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,763.0,21.0,708574.0,15370.0,53604.0,1870423.0,2361.0,71197.0,55965.0,1941620.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-64.0,-18.0,16.0,-66.0,-58.0,24.0,12.533333,10.75,14.861111,0.03175,0.0,7.272222,70.385404
421,421,GB_UKI,2021-02-25,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,665.0,19.0,709239.0,15389.0,56782.0,1927205.0,3013.0,74210.0,59795.0,2001415.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-65.0,-17.0,-3.0,-67.0,-58.0,25.0,9.533333,5.15,12.233333,0.1524,0.0,5.305556,75.022447
422,422,GB_UKI,2021-02-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,642.0,15.0,709881.0,15404.0,57113.0,1984318.0,2687.0,76897.0,59800.0,2061215.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-62.0,-9.0,34.0,-63.0,-56.0,23.0,5.872222,0.533333,11.244444,0.0,0.0,0.611111,69.128784
423,423,GB_UKI,2021-02-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,528.0,12.0,710409.0,15416.0,51140.0,2035458.0,2640.0,79537.0,53780.0,2114995.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-63.0,-12.0,31.0,-60.0,-30.0,12.0,5.877778,0.588889,11.716667,0.056444,0.0,1.977778,76.126
424,424,GB_UKI,2021-02-28,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,499.0,10.0,710908.0,15426.0,24606.0,2060064.0,955.0,80492.0,25561.0,2140556.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-64.0,-20.0,18.0,-62.0,-31.0,11.0,5.222222,1.705556,9.55,0.0254,0.0,3.005556,85.640025
425,425,GB_UKI,2021-03-01,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,576.0,20.0,711484.0,15446.0,23426.0,2083490.0,1885.0,82377.0,25311.0,2165867.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-60.0,-16.0,14.0,-65.0,-58.0,22.0,5.322222,2.35,9.227778,0.0,0.0,3.188889,86.18201
426,426,GB_UKI,2021-03-02,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,678.0,14.0,712162.0,15460.0,30620.0,2114110.0,3512.0,85889.0,34132.0,2199999.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-63.0,-18.0,2.0,-66.0,-59.0,23.0,4.594444,2.511111,7.772222,0.0,0.0,2.983333,89.378178
427,427,GB_UKI,2021-03-03,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,596.0,7.0,712758.0,15467.0,33278.0,2147388.0,5884.0,91773.0,39162.0,2239161.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-66.0,-22.0,-25.0,-67.0,-58.0,24.0,5.094444,2.216667,7.622222,2.667,0.0,4.611111,96.715172
428,428,GB_UKI,2021-03-04,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,534.0,12.0,713292.0,15479.0,37756.0,2185144.0,5880.0,97653.0,43636.0,2282797.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-65.0,-16.0,-15.0,-67.0,-58.0,24.0,4.611111,3.244444,5.844444,4.136571,0.0,2.838889,88.325983
429,429,GB_UKI,2021-03-05,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,515.0,15.0,713807.0,15494.0,44253.0,2229397.0,6577.0,104230.0,50830.0,2333627.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-64.0,-11.0,-7.0,-64.0,-55.0,24.0,3.544444,0.494444,5.672222,0.1016,0.0,-1.955556,67.401302
430,430,GB_UKI,2021-03-06,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,416.0,13.0,714223.0,15507.0,45281.0,2274678.0,3565.0,107795.0,48846.0,2382473.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-65.0,-14.0,-13.0,-62.0,-31.0,14.0,2.805556,-0.355556,5.972222,0.0,0.0,-1.611111,72.972321
431,431,GB_UKI,2021-03-07,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,425.0,9.0,714648.0,15516.0,18681.0,2293359.0,930.0,108725.0,19611.0,2402084.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-63.0,-17.0,23.0,-62.0,-30.0,11.0,2.194444,-0.95,5.494444,0.0,0.0,-3.527778,66.18049
432,432,GB_UKI,2021-03-08,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,581.0,7.0,715229.0,15523.0,25211.0,2318570.0,4238.0,112963.0,29449.0,2431533.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-58.0,-11.0,17.0,-61.0,-56.0,20.0,4.338889,-0.922222,9.211111,0.0,0.0,-0.3,71.970423
433,433,GB_UKI,2021-03-09,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,616.0,10.0,715845.0,15533.0,30024.0,2348594.0,7476.0,120439.0,37500.0,2469033.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-59.0,-12.0,38.0,-60.0,-55.0,20.0,6.783333,1.488889,12.605556,0.0254,0.0,0.805556,65.775252
