,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
400,400,GB_UKH,2021-02-04,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1662.0,101.0,357233.0,11909.0,46072.0,1142679.0,368.0,56745.0,46440.0,1199424.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.611111,2.366667,8.533333,0.0,0.0,5.155556,96.909402
401,401,GB_UKH,2021-02-05,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1508.0,98.0,358741.0,12007.0,43546.0,1186225.0,514.0,57259.0,44060.0,1243484.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.083333,4.661111,9.883333,5.914571,0.0,5.95,92.663387
402,402,GB_UKH,2021-02-06,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1091.0,97.0,359832.0,12104.0,61655.0,1247880.0,138.0,57397.0,61793.0,1305277.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.04321,2.382716,7.123457,3.81,0.0,4.716049,97.756533
403,403,GB_UKH,2021-02-07,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,972.0,79.0,360804.0,12183.0,28437.0,1276317.0,47.0,57444.0,28484.0,1333761.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,0.549383,-1.820988,2.783951,8.309429,37.253333,-0.919753,90.074675
404,404,GB_UKH,2021-02-08,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1269.0,91.0,362073.0,12274.0,27437.0,1303754.0,433.0,57877.0,27870.0,1361631.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,-1.75,-2.611111,-0.922222,2.939143,120.015,-2.977778,91.407802
405,405,GB_UKH,2021-02-09,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1193.0,76.0,363266.0,12350.0,36520.0,1340274.0,435.0,58312.0,36955.0,1398586.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,-1.033333,-2.527778,0.572222,0.084667,140.335,-3.138889,85.914377
406,406,GB_UKH,2021-02-10,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1284.0,67.0,364550.0,12417.0,35272.0,1375546.0,453.0,58765.0,35725.0,1434311.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,-1.987654,-4.790123,0.148148,33.3375,145.415,-3.54321,89.210035
407,407,GB_UKH,2021-02-11,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1097.0,73.0,365647.0,12490.0,46026.0,1421572.0,452.0,59217.0,46478.0,1480789.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,-2.166667,-4.166667,1.555556,0.0,0.0,-3.138889,93.306285
408,408,GB_UKH,2021-02-12,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1021.0,59.0,366668.0,12549.0,55627.0,1477199.0,473.0,59690.0,56100.0,1536889.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,-1.240741,-2.203704,-0.037037,0.0,0.0,-5.407407,73.813269
409,409,GB_UKH,2021-02-13,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,778.0,46.0,367446.0,12595.0,51630.0,1528829.0,383.0,60073.0,52013.0,1588902.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,-0.561728,-2.197531,0.604938,0.0,82.55,-7.54321,59.478476
410,410,GB_UKH,2021-02-14,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,697.0,55.0,368143.0,12650.0,22493.0,1551322.0,138.0,60211.0,22631.0,1611533.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,1.166667,-0.62963,2.728395,39.079714,53.34,-4.17284,67.677815
411,411,GB_UKH,2021-02-15,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1178.0,65.0,369321.0,12715.0,21755.0,1573077.0,349.0,60560.0,22104.0,1633637.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.9,2.7,11.194444,19.412857,10.16,5.838889,93.090075
412,412,GB_UKH,2021-02-16,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1027.0,63.0,370348.0,12778.0,35009.0,1608086.0,360.0,60920.0,35369.0,1669006.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.588889,6.833333,9.816667,1.306286,0.0,7.566667,93.356068
413,413,GB_UKH,2021-02-17,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,904.0,49.0,371252.0,12827.0,47349.0,1655435.0,516.0,61436.0,47865.0,1716871.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.066667,6.161111,11.377778,0.653143,0.0,7.933333,92.67791
414,414,GB_UKH,2021-02-18,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,943.0,38.0,372195.0,12865.0,43086.0,1698521.0,441.0,61877.0,43527.0,1760398.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.727778,4.527778,10.066667,1.705429,0.0,4.783333,81.85194
415,415,GB_UKH,2021-02-19,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,759.0,44.0,372954.0,12909.0,34567.0,1733088.0,573.0,62450.0,35140.0,1795538.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.432099,3.030864,8.790123,1.411111,0.0,4.092593,91.178878
416,416,GB_UKH,2021-02-20,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,677.0,37.0,373631.0,12946.0,34445.0,1767533.0,526.0,62976.0,34971.0,1830509.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.511111,11.611111,13.633333,0.0,0.0,6.3,65.936939
417,417,GB_UKH,2021-02-21,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,604.0,25.0,374235.0,12971.0,13841.0,1781374.0,335.0,63311.0,14176.0,1844685.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.024691,8.302469,12.82716,0.028222,0.0,7.604938,85.295505
418,418,GB_UKH,2021-02-22,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,885.0,27.0,375120.0,12998.0,19777.0,1801151.0,828.0,64139.0,20605.0,1865290.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.566667,6.238889,10.822222,0.338667,0.0,7.45,92.752203
419,419,GB_UKH,2021-02-23,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,887.0,32.0,376007.0,13030.0,30999.0,1832150.0,1596.0,65735.0,32595.0,1897885.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.138889,5.766667,13.75,0.2286,0.0,6.305556,77.484038
420,420,GB_UKH,2021-02-24,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,637.0,25.0,376644.0,13055.0,43869.0,1876019.0,2020.0,67755.0,45889.0,1943774.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.233333,10.966667,16.505556,0.0,0.0,8.427778,72.837618
421,421,GB_UKH,2021-02-25,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,604.0,29.0,377248.0,13084.0,49339.0,1925358.0,2428.0,70183.0,51767.0,1995541.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.411111,4.322222,12.2,0.423333,0.0,5.938889,79.249702
422,422,GB_UKH,2021-02-26,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,530.0,23.0,377778.0,13107.0,52671.0,1978029.0,2326.0,72509.0,54997.0,2050538.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.455556,0.644444,10.983333,0.0,0.0,1.672222,77.091275
423,423,GB_UKH,2021-02-27,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,347.0,30.0,378125.0,13137.0,39387.0,2017416.0,1871.0,74380.0,41258.0,2091796.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.04321,0.055556,11.395062,0.0,0.0,2.524691,83.971645
424,424,GB_UKH,2021-02-28,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,360.0,20.0,378485.0,13157.0,18212.0,2035628.0,1072.0,75452.0,19284.0,2111080.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.074074,-1.191358,10.419753,0.141111,0.0,2.549383,89.843262
425,425,GB_UKH,2021-03-01,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,536.0,17.0,379021.0,13174.0,13974.0,2049602.0,1402.0,76854.0,15376.0,2126456.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.422222,2.172222,7.144444,0.0635,0.0,3.616667,94.626876
426,426,GB_UKH,2021-03-02,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,560.0,23.0,379581.0,13197.0,17672.0,2067274.0,2859.0,79713.0,20531.0,2146987.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.033333,3.15,7.794444,0.0,0.0,4.077778,93.631274
427,427,GB_UKH,2021-03-03,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,475.0,11.0,380056.0,13208.0,28941.0,2096215.0,4259.0,83972.0,33200.0,2180187.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.416667,3.3,5.844444,4.826,0.0,3.883333,96.405866
428,428,GB_UKH,2021-03-04,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,450.0,15.0,380506.0,13223.0,43151.0,2139366.0,5171.0,89143.0,48322.0,2228509.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,3.927778,1.833333,5.783333,8.599714,0.0,2.75,92.104462
429,429,GB_UKH,2021-03-05,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,402.0,14.0,380908.0,13237.0,47855.0,2187221.0,3299.0,92442.0,51154.0,2279663.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,3.188889,-0.233333,5.672222,0.2286,0.0,-0.7,76.00892
430,430,GB_UKH,2021-03-06,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,287.0,16.0,381195.0,13253.0,41573.0,2228794.0,2582.0,95024.0,44155.0,2323818.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,2.481481,-1.512346,5.395062,0.0,0.0,-1.203704,76.743946
431,431,GB_UKH,2021-03-07,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,298.0,20.0,381493.0,13273.0,13422.0,2242216.0,1510.0,96534.0,14932.0,2338750.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,3.216049,0.907407,6.092593,0.0,0.0,-1.820988,69.73465
432,432,GB_UKH,2021-03-08,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,505.0,12.0,381998.0,13285.0,17493.0,2259709.0,2841.0,99375.0,20334.0,2359084.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.305556,2.761111,8.261111,0.0508,0.0,2.605556,83.210388
433,433,GB_UKH,2021-03-09,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,416.0,9.0,382414.0,13294.0,16610.0,2276319.0,6077.0,105452.0,22687.0,2381771.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.144444,3.338889,11.455556,0.254,0.0,3.094444,75.913247
434,434,GB_UKH,2021-03-10,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,422.0,10.0,382836.0,13304.0,26821.0,2303140.0,6157.0,111609.0,32978.0,2414749.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.316667,5.55,10.388889,3.410857,0.0,5.872222,90.613798
435,435,GB_UKH,2021-03-11,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,419.0,12.0,383255.0,13316.0,20840.0,2323980.0,5121.0,116730.0,25961.0,2440710.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.605556,4.355556,11.266667,5.733143,0.0,4.433333,75.262379
436,436,GB_UKH,2021-03-12,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,399.0,3.0,383654.0,13319.0,37866.0,2361846.0,4292.0,121022.0,42158.0,2482868.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.822222,3.722222,10.094444,1.415143,0.0,2.4,73.73038
437,437,GB_UKH,2021-03-13,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,311.0,10.0,383965.0,13329.0,52911.0,2414757.0,2814.0,123836.0,55725.0,2538593.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.962963,3.549383,9.364198,1.778,0.0,2.345679,77.732456
438,438,GB_UKH,2021-03-14,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,322.0,8.0,384287.0,13337.0,31359.0,2446116.0,1906.0,125742.0,33265.0,2571858.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.753086,3.648148,10.123457,0.870857,0.0,3.808642,81.640709
439,439,GB_UKH,2021-03-15,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,482.0,7.0,384769.0,13344.0,48267.0,2494383.0,3904.0,129646.0,52171.0,2624029.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.561111,3.7,10.333333,4.191,0.0,4.372222,80.515705
440,440,GB_UKH,2021-03-16,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,378.0,12.0,385147.0,13356.0,47780.0,2542163.0,4961.0,134607.0,52741.0,2676770.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.75,3.433333,11.611111,0.943429,0.0,6.083333,89.305105
441,441,GB_UKH,2021-03-17,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,467.0,6.0,385614.0,13362.0,47534.0,2589697.0,8773.0,143380.0,56307.0,2733077.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.316667,3.505556,9.466667,1.669143,0.0,4.072222,85.759852
442,442,GB_UKH,2021-03-18,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,378.0,4.0,385992.0,13366.0,62019.0,2651716.0,9500.0,152880.0,71519.0,2804596.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.466667,4.138889,8.072222,1.124857,0.0,5.372222,92.815829
443,443,GB_UKH,2021-03-19,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,373.0,5.0,386365.0,13371.0,65487.0,2717203.0,10577.0,163457.0,76064.0,2880660.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.655556,3.477778,9.527778,2.794,0.0,3.583333,81.019
444,444,GB_UKH,2021-03-20,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,259.0,4.0,386624.0,13375.0,85568.0,2802771.0,7913.0,171370.0,93481.0,2974141.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.820988,3.432099,10.166667,0.028222,0.0,5.111111,89.005772
445,445,GB_UKH,2021-03-21,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,450.0,9.0,387074.0,13384.0,37289.0,2840060.0,6692.0,178062.0,43981.0,3018122.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.345679,1.858025,9.358025,0.0,0.0,3.654321,83.046514
446,446,GB_UKH,2021-03-22,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,470.0,5.0,387544.0,13389.0,39043.0,2879103.0,8540.0,186602.0,47583.0,3065705.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.655556,1.877778,9.622222,0.0,0.0,3.033333,83.524807
447,447,GB_UKH,2021-03-23,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,329.0,4.0,387873.0,13393.0,35943.0,2915046.0,14955.0,201557.0,50898.0,3116603.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.15,1.405556,12.322222,0.0,0.0,3.361111,77.303789
448,448,GB_UKH,2021-03-24,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,487.0,3.0,388360.0,13396.0,34642.0,2949688.0,18179.0,219736.0,52821.0,3169424.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.066667,3.588889,12.822222,0.0,0.0,5.277778,82.875171
449,449,GB_UKH,2021-03-25,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,399.0,6.0,388759.0,13402.0,33453.0,2983141.0,18679.0,238415.0,52132.0,3221556.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.422222,2.805556,13.016667,0.508,0.0,4.844444,79.551318
450,450,GB_UKH,2021-03-26,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,311.0,1.0,389070.0,13403.0,38781.0,3021922.0,18972.0,257387.0,57753.0,3279309.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.861111,5.322222,12.361111,1.354667,0.0,4.5,76.16783
451,451,GB_UKH,2021-03-27,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,259.0,2.0,389329.0,13405.0,56731.0,3078653.0,22900.0,280287.0,79631.0,3358940.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.5,1.854167,9.965278,0.9652,0.0,-0.826389,63.052117
452,452,GB_UKH,2021-03-28,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,354.0,6.0,389683.0,13411.0,30284.0,3108937.0,11106.0,291393.0,41390.0,3400330.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.407407,7.777778,12.641975,0.0,0.0,5.160494,73.5623
453,453,GB_UKH,2021-03-29,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,257.0,2.0,389940.0,13413.0,24376.0,3133313.0,14395.0,305788.0,38771.0,3439101.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.855556,8.066667,18.272222,0.0,0.0,7.55,71.10643
454,454,GB_UKH,2021-03-30,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,224.0,6.0,390164.0,13419.0,23638.0,3156951.0,25758.0,331546.0,49396.0,3488497.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.694444,4.611111,21.344444,0.0,0.0,4.511111,54.262311
455,455,GB_UKH,2021-03-31,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,275.0,3.0,390439.0,13422.0,22168.0,3179119.0,34291.0,365837.0,56459.0,3544956.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.877778,8.177778,20.638889,0.0,0.0,7.072222,60.815197
