location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
RO,2020-02-07,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,-3.25,-9.461111,0.511111,2.144889,82.55,-6.544444,78.535275
RO,2020-02-08,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,-6.988889,-13.122222,-2.122222,0.0,429.895,-13.111111,62.521233
RO,2020-02-09,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,-2.5,-8.805556,3.961111,2.0066,546.1,-8.933333,61.865367
RO,2020-02-10,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,0.127778,-6.583333,5.533333,0.03175,220.98,-4.477778,71.748085
RO,2020-02-11,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,1.661111,-1.488889,6.155556,1.890889,124.46,-3.5,69.630395
RO,2020-02-12,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,0.322222,-2.466667,3.883333,0.818444,231.14,-5.372222,66.661102
RO,2020-02-13,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,-0.316667,-4.238889,4.694444,0.41275,69.85,-4.855556,71.889775
RO,2020-02-14,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,0.638889,-4.566667,6.333333,0.0,238.76,-4.522222,69.293709
RO,2020-02-15,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,8,5,-5,5,4,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,0.8,-2.572222,4.038889,0.225778,798.83,-1.055556,87.729969
RO,2020-02-16,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,12,10,24,10,4,-2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,0.038889,-4.905556,7.944444,0.0,781.05,-3.711111,79.004031
RO,2020-02-17,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,4,3,11,7,2,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,3.472222,-3.494444,13.255556,0.0,760.73,-5.016667,60.926326
RO,2020-02-18,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,3,5,9,6,2,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,4.211111,-2.427778,11.4,0.0,725.17,-0.705556,70.938541
RO,2020-02-19,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,3,4,-2,5,2,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,2.65,-1.627778,7.5,0.112889,180.34,0.072222,83.497412
RO,2020-02-20,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,1,1,-7,2,3,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,0.755556,-3.205556,5.761111,0.0,90.17,-1.694444,83.91168
RO,2020-02-21,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,5,6,-6,9,22,-3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,0.85,-1.294444,4.605556,0.338667,100.33,-1.622222,83.796116
RO,2020-02-22,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,2,-3,-4,5,5,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,-0.244444,-2.761111,3.183333,0.084667,830.58,-2.222222,86.741495
RO,2020-02-23,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,7,3,9,7,4,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,3.272222,-3.411111,10.166667,0.0,795.02,-2.316667,67.03127
RO,2020-02-24,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-1,1,-2,3,2,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,3.816667,-3.05,9.116667,3.499556,119.38,-2.427778,64.39972
RO,2020-02-25,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,2,9,11,6,3,-1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,3.833333,-4.361111,13.716667,0.635,784.86,-3.744444,58.551973
RO,2020-02-26,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2,0,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,3,9,12,6,3,-2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,6.572222,-0.233333,15.077778,0.0254,765.81,0.116667,63.739013
RO,2020-02-27,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1,0,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-3,1,-9,-1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,1.477778,-1.411111,5.472222,7.281333,44.45,-0.15,89.131731
RO,2020-02-28,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,3,5,-10,7,23,-2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,-0.011111,-3.9,5.533333,1.74625,873.76,-3.222222,79.240855
RO,2020-02-29,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,4,5,-2,4,6,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,-0.066667,-3.122222,3.816667,1.721556,33.02,-2.816667,81.882024
RO,2020-03-01,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,11,15,27,14,7,-2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,3.277778,-2.238889,10.316667,0.0254,980.44,-3.088889,63.777571
RO,2020-03-02,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2,0,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-3,-1,6,4,3,-1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,5.016667,0.577778,11.938889,1.74625,50.8,0.494444,73.366775
RO,2020-03-03,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,0,0,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-1,1,12,3,4,-1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,8.694444,1.377778,17.194444,0.4064,929.64,2.261111,64.776804
RO,2020-03-04,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1,0,2,7,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,1,3,5,5,4,-1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,9.011111,3.222222,15.438889,0.0,869.95,4.105556,72.049195
RO,2020-03-05,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,6,0,0,13,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,0,1,-6,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,2.277778,0.661111,4.5,5.136444,50.8,0.87037,91.600268
RO,2020-03-06,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2,0,0,15,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,9,8,5,11,25,-3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,4.688889,-0.194444,10.311111,0.4318,935.99,0.622222,75.652681
RO,2020-03-07,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2,0,0,17,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,11,7,18,9,7,-2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16.67,6.683333,1.116667,13.438889,0.310444,1750.06,1.861111,72.102677
RO,2020-03-08,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,8,0,1,25,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,14,16,-4,6,6,-2,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,30.56,4.905556,3.638889,6.761111,4.684889,10.16,3.635802,92.776862
RO,2020-03-09,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,20,0,1,45,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-4,2,-6,-1,1,0,0,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,33.33,5.177778,3.588889,7.111111,2.794,10.16,4.12963,93.831347
RO,2020-03-10,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,19,0,0,64,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-2,12,-4,-2,0,0,0,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,33.33,5.772222,4.227778,8.227778,0.8128,,4.098765,89.94298
RO,2020-03-11,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,25,0,0,89,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-6,19,-5,-9,-15,3,3,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,44.44,6.255556,4.611111,9.094444,0.03175,10.16,3.327778,82.003091
RO,2020-03-12,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,24,0,1,113,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-9,14,10,-16,-18,4,3,2,2,2,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,58.33,9.627778,3.55,17.283333,0.0254,,4.188889,69.032902
RO,2020-03-13,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,26,0,0,139,0,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-15,8,-5,-18,-5,4,3,2,2,2,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,58.33,9.377778,1.388889,18.9,0.0,,3.994444,69.650238
