location_key,date,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CH,2021-05-31,Q39,country/CHE,CH,Switzerland,CH,CHE,0,854,2,23959,692898,10324,7301526,21,29597,45389,3124303,49678,1893702,93852,5012926,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,11.382716,3.716049,17.333333,0.0,,4.530864,63.242906
CH,2021-06-01,Q39,country/CHE,CH,Switzerland,CH,CHE,0,652,1,27095,693550,10325,7328621,19,29616,56164,3180467,54694,1948396,109092,5122018,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,12.876543,5.598765,19.549383,0.0,,5.074074,59.506455
CH,2021-06-02,Q39,country/CHE,CH,Switzerland,CH,CHE,0,551,3,30933,694101,10328,7359554,13,29629,59775,3240242,55122,2003518,113112,5235130,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,12.802469,10.308642,16.271605,4.529667,,9.746914,82.182531
CH,2021-06-03,Q39,country/CHE,CH,Switzerland,CH,CHE,0,468,6,26542,694569,10334,7386096,17,29646,56103,3296345,49675,2053193,103948,5339078,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,15.154321,10.475309,20.080247,0.471714,,10.45679,74.308017
CH,2021-06-04,Q39,country/CHE,CH,Switzerland,CH,CHE,0,491,4,28585,695060,10338,7414681,25,29671,57011,3353356,56665,2109858,111717,5450795,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,15.679012,11.333333,20.783951,2.140857,,11.08642,74.657613
CH,2021-06-05,Q39,country/CHE,CH,Switzerland,CH,CHE,0,313,2,16290,695373,10340,7430971,13,29684,44796,3398152,30384,2140242,73766,5524561,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,11.654321,9.555556,14.141975,10.668,10.16,9.993827,89.715866
CH,2021-06-06,Q39,country/CHE,CH,Switzerland,CH,CHE,0,187,6,8582,695560,10346,7439553,13,29697,16036,3414188,12242,2152484,27736,5552297,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,12.555556,9.104938,16.018519,8.164286,,10.154321,85.826724
CH,2021-06-07,Q39,country/CHE,CH,Switzerland,CH,CHE,0,584,2,20450,696144,10348,7460003,18,29715,53760,3467948,50331,2202815,102348,5654645,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,12.561728,10.901235,14.641975,9.978571,10.16,11.691358,94.568794
CH,2021-06-08,Q39,country/CHE,CH,Switzerland,CH,CHE,0,417,2,21330,696561,10350,7481333,11,29726,57306,3525254,57563,2260378,112738,5767383,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,13.308642,9.969136,17.018519,13.026571,10.16,11.648148,89.904425
CH,2021-06-09,Q39,country/CHE,CH,Switzerland,CH,CHE,0,375,2,22506,696936,10352,7503839,14,29740,60531,3585785,55396,2315774,113609,5880992,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,13.141975,9.382716,18.308642,16.002,,11.308642,88.835049
CH,2021-06-10,Q39,country/CHE,CH,Switzerland,CH,CHE,0,304,3,26339,697240,10355,7530178,12,29752,63914,3649699,45187,2360961,106266,5987258,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,14.697531,8.037037,20.574074,6.547556,,10.222222,74.921276
CH,2021-06-11,Q39,country/CHE,CH,Switzerland,CH,CHE,0,318,3,28102,697558,10358,7558280,9,29761,61564,3711263,49983,2410944,108989,6096247,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,15.635802,9.0,21.419753,0.112889,,9.537037,67.447065
CH,2021-06-12,Q39,country/CHE,CH,Switzerland,CH,CHE,0,194,2,15846,697752,10360,7574126,8,29769,42705,3753968,30473,2441417,71338,6167585,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,17.407407,9.592593,22.12963,0.0,,9.925926,62.319436
CH,2021-06-13,Q39,country/CHE,CH,Switzerland,CH,CHE,0,121,2,7460,697873,10362,7581586,6,29775,12123,3766091,15275,2456692,26817,6194402,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,16.876543,11.648148,21.425926,0.0,,10.654321,67.221679
CH,2021-06-14,Q39,country/CHE,CH,Switzerland,CH,CHE,0,328,0,18263,698201,10362,7599849,14,29789,55457,3821548,45563,2502255,98400,6292802,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,17.364198,10.179012,23.475309,0.0,,8.493827,56.569025
CH,2021-06-15,Q39,country/CHE,CH,Switzerland,CH,CHE,0,233,1,19957,698434,10363,7619806,12,29801,54360,3875908,53381,2555636,104911,6397713,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,18.753086,11.537037,24.432099,0.0,,9.722222,55.797989
CH,2021-06-16,Q39,country/CHE,CH,Switzerland,CH,CHE,0,191,4,21753,698625,10367,7641559,5,29806,51587,3927495,54907,2610543,103879,6501592,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,19.314815,12.82716,25.271605,0.0,,11.561728,61.63287
CH,2021-06-17,Q39,country/CHE,CH,Switzerland,CH,CHE,0,156,3,26792,698781,10370,7668351,5,29811,51479,3978974,58267,2668810,106949,6608541,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,20.419753,14.395062,25.722222,0.0,,13.185185,63.531551
CH,2021-06-18,Q39,country/CHE,CH,Switzerland,CH,CHE,0,149,3,30050,698930,10373,7698401,6,29817,48354,4027328,57683,2726493,103041,6711582,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,3,48.15,19.746914,14.537037,26.104938,0.036286,,13.790123,68.710152
CH,2021-06-19,Q39,country/CHE,CH,Switzerland,CH,CHE,0,103,0,16281,699033,10373,7714682,6,29823,34868,4062196,30524,2757017,63324,6774906,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,4,48.15,20.308642,13.944444,25.993827,4.136571,,14.37037,68.860898
CH,2021-06-20,Q39,country/CHE,CH,Switzerland,CH,CHE,0,78,1,7285,699111,10374,7721967,3,29826,9854,4072050,12070,2769087,20855,6795761,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,4,48.15,18.851852,14.351852,23.117284,0.145143,,14.228395,74.644798
CH,2021-06-21,Q39,country/CHE,CH,Switzerland,CH,CHE,0,165,2,17923,699276,10376,7739890,8,29834,46902,4118952,45314,2814401,88370,6884131,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,1,2,1,3,0,1,0,3,2,0,0,0,2,3,2,0,0,2,4,48.15,16.333333,12.209877,21.5,2.358571,,12.135802,76.538145
